puntnummer;project_id;project_titel;projectdatum;hoogte;orde;publiek
000A4029;342=07=NAP;CON westland 1995;1995-10-06T00:00:00Z;7,00110000000000;2;N
000A4029;342W07;Nauwkeurigheidswaterpassing NAM, Rotterdam/Westland 1995;1995-10-06T00:00:00Z;7,02500000000000;2;N
000A4029;355=35=NAP;PMS verificatie 1996 exclusief regio oost;1996-11-27T00:00:00Z;7,00110000000000;2;N
000A4029;355W35-PMS;VERIFICATIE PEILMEETSTATIONS 1996 EXCLUSIEF REGIO OOST;1996-11-27T00:00:00Z;7,02500000000000;2;N
000A4029;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;7,02500000000000;1;N
000A4029;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;7,00110000000000;1;N
000A4029;363W00-SEC;riv west deel a   werknr 11354A  1998/1999;1999-03-07T00:00:00Z;7,02500000000000;2;N
000A4029;363=00=NAP;SEC herziening 363w00hsec+363w01-sec rivieren-west A 1999;1999-03-09T00:00:00Z;7,00110000000000;2;N
000A4029;363W00HSEC;herberekening 363w00+363w01 +3 overg + opt traj (gem.rdam.);1999-03-09T00:00:00Z;7,02500000000000;2;N
000A4029;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;7,00110000000000;1;N
000A4029;376=49=NAP;CON hoek van holland,de lier enz.;2002-09-08T00:00:00Z;7,00110000000000;2;N
000A4029;376W49-SEC;concessie HvH 2002 (de Lier enz);2002-09-08T00:00:00Z;7,02500000000000;2;N
000A4029;376=80;RIKZ metingen 2001 - 2003;2003-07-22T00:00:00Z;7,00110000000000;2;N
000A4029;380=82;CON concessie zuidholland 2005 NAM;2005-11-24T00:00:00Z;7,00110000000000;2;N
000A4029;384=04;SEC Zuid-Holland (RWS + NAM) en Zeeland 2008;2008-09-02T00:00:00Z;7,00110000000000;2;N
000A4029;386=063;CON zuid-holland 2011 NAM;2011-07-07T00:00:00Z;6,99460000000000;2;N
000A4029;386=144;CON Zuid Holland 2014 NAM;2014-09-23T00:00:00Z;6,99460000000000;2;N
000A4029;388=01;SEC Zuid-Holland 2016;2016-07-09T00:00:00Z;6,99060000000000;2;J
000A4030;207W20;INMETING NP KATS;1978-01-01T00:00:00Z;3,67740000000000;1;N
000A4030;229W57--HY;HYD. WP. GALGEPLAAT;1982-06-30T00:00:00Z;3,67740000000000;6;N
000A4030;263W00;SEC.VERD.ZD. BEVELAN;1983-08-01T00:00:00Z;3,67740000000000;2;N
000A4030;257H01;HYD. WP. GALGEPLAAT;1983-09-14T00:00:00Z;3,67740000000000;1;N
000A4030;339=01=NAP;SEC herziening 339w01H+339w01-HY zeeland 1992;1992-09-07T00:00:00Z;3,64030000000000;2;N
000A4030;339W01H;Herb. WP. zeeland (339w01)aanvullen met hydro 92 (339w01--HY;1992-09-07T00:00:00Z;3,66240000000000;2;N
000A4030;339W01;ZEELAND 92-93  ( zie herberekening 339W01H );1993-04-01T00:00:00Z;3,66270000000000;2;N
000A4030;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;3,66240000000000;1;N
000A4030;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;3,64030000000000;1;N
000A4030;374W00-SEC;zeeland 2001;2001-09-30T00:00:00Z;3,66240000000000;2;N
000A4030;374=00=NAP;SEC zeeland 2001;2001-10-04T00:00:00Z;3,64030000000000;2;N
000A4030;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;3,64030000000000;1;J
000A4030;384=11;SEC Zeeland zuid Brabant west 2009;2009-09-02T00:00:00Z;3,64030000000000;2;N
000A4030;388=06;SEC Zeeland 2019 perceel 1 en 2;2019-08-01T00:00:00Z;3,64030000000000;2;N
000A4031;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;2,73520000000000;1;N
000A4031;770101-7-1;NA;1977-01-01T00:00:00Z;2,72330000000000;7;N
000A4031;PR4.77--HY;4E NAUWK WP 1965-78;1977-01-01T00:00:00Z;2,72290000000000;1;N
000A4031;261=00=NAP;NA;1977-08-01T00:00:00Z;2,71450000000000;2;N
000A4031;213W33;PRIM ZWOLLE-KAMPEN;1981-01-01T00:00:00Z;2,72290000000000;1;N
000A4031;238;UITB.1982 FLEVO;1982-08-01T00:00:00Z;2,72290000000000;7;N
000A4031;281W13;HYDRO BL.V.KUFFENER;1985-11-15T00:00:00Z;2,72290000000000;1;N
000A4031;314W01;SEC VERD OVERIJSSEL;1988-12-01T00:00:00Z;2,72290000000000;2;N
000A4031;330=01=NAP;SEC herziening 330w01 noord holland 1991;1991-02-27T00:00:00Z;2,71450000000000;2;N
000A4031;330W01;NOORD HOLLAND 1991;1991-09-01T00:00:00Z;2,72510000000000;2;N
000A4031;335=00=NAP;SEC herziening 335w00H flevoland 1992;1992-10-03T00:00:00Z;2,71450000000000;2;N
000A4031;335W00H;Herberekening sec wp flevoland 1992;1992-10-03T00:00:00Z;2,72510000000000;2;N
000A4031;335W00;SEC. WP FLEVOLAND;1992-10-15T00:00:00Z;2,72510000000000;2;N
000A4031;345=01=NAP;SEC herziening 345w01 Drenthe Overijssel 1994;1994-10-12T00:00:00Z;2,71450000000000;2;N
000A4031;345W01;Sec. W.P. Drenthe/Overijssel 1994;1994-10-12T00:00:00Z;2,72510000000000;2;N
000A4031;350=33=NAP;RIKZ herziening van 350w33-pms;1995-09-27T00:00:00Z;2,71450000000000;2;N
000A4031;350W33-PMS;Verificatie Hardersluis O en W, Ketelhaven en Kampen;1995-09-27T00:00:00Z;2,72510000000000;2;N
000A4031;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;2,72510000000000;1;N
000A4031;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;2,71450000000000;1;N
000A4031;369=00=NAP;SEC herziening 369w00+372w00 holland midden west/oost 2001;2000-11-17T00:00:00Z;2,71450000000000;2;N
000A4031;372W00;Holland-m-oost-;2001-01-24T00:00:00Z;2,72510000000000;2;N
000A4031;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;2,71450000000000;1;N
000A4031;381=00;SEC verdichting NO polder 2004;2004-04-24T00:00:00Z;2,71450000000000;2;N
000A4031;380=62;RIKZ metingen 2005 0A6038 en 05041;2005-03-01T00:00:00Z;2,71450000000000;2;N
000A4031;384=12;SEC Veluwe/Flevoland en Rivieren-west 2010;2010-07-28T00:00:00Z;2,71450000000000;2;N
000A4031;386=084;Vlotterbuis Kamperhoek;2012-07-25T00:00:00Z;2,71450000000000;2;N
000A4031;384=16;SEC Noord Oost Nederland 2014;2014-04-29T00:00:00Z;2,71450000000000;2;N
000A4031;389=58;SEC Flevoland, NOP, ZO-Friesland en ZW-Drenthe 2021;2021-08-07T00:00:00Z;2,71450000000000;2;N
000A4031;391=60;Controle Landelijk Meetnet Water 2024;2024-11-21T00:00:00Z;2,71450000000000;2;J
000A4032;640101-3-1;NA;1964-01-01T00:00:00Z;3,61420000000000;3;N
000A4032;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;3,61300000000000;1;N
000A4032;730101-3-1;NA;1973-01-01T00:00:00Z;3,61420000000000;3;N
000A4032;750101-3-1;NA;1975-01-01T00:00:00Z;3,61420000000000;3;N
000A4032;760101-3-1;NA;1976-01-01T00:00:00Z;3,61420000000000;3;N
000A4032;PR4.76;4E NAUWK WP OPTISCH;1976-01-01T00:00:00Z;3,61580000000000;1;N
000A4032;192;PR4 VOORL.ZEELAND;1977-01-01T00:00:00Z;3,61690000000000;6;N
000A4032;266W00;HOEKSE WAARD;1984-01-01T00:00:00Z;3,61580000000000;2;N
000A4032;317W00;SEC WP ZUID-HOLLAND;1989-11-01T00:00:00Z;3,59020000000000;2;N
000A4032;317=00=NAP;SEC herziening 317w00  zuid holland 1989;1989-11-12T00:00:00Z;3,56880000000000;2;N
000A4032;281W59;NULPAAL VLAARDINGEN;1991-06-25T00:00:00Z;3,59020000000000;2;N
000A4033;209W05;WP TBV NP WESTKAPPEL;1979-01-01T00:00:00Z;7,50610000000000;2;N
000A4033;229W51;MEETPAAL VLAKTE RAAN;1982-06-02T00:00:00Z;7,50610000000000;2;N
000A4033;233W08;TERT VERD. WALCH.ZLD;1982-06-25T00:00:00Z;7,50610000000000;3;N
000A4033;286W45-WKP;WESTKAPELLE DEFWP;1986-06-23T00:00:00Z;7,50610000000000;4;N
000A4033;288W21-WKP;WESTKAPELLE DEFWP;1986-08-14T00:00:00Z;7,50610000000000;4;N
000A4033;299W27-WKP;WESTKAPELLE DEFWP;1987-12-30T00:00:00Z;7,50610000000000;4;N
000A4033;339=01=NAP;SEC herziening 339w01H+339w01-HY zeeland 1992;1992-09-07T00:00:00Z;7,48190000000000;2;N
000A4033;339W01H;Herb. WP. zeeland (339w01)aanvullen met hydro 92 (339w01--HY;1992-09-07T00:00:00Z;7,50370000000000;2;N
000A4033;339W01;ZEELAND 92-93  ( zie herberekening 339W01H );1993-04-01T00:00:00Z;7,50370000000000;2;N
000A4033;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;7,50370000000000;1;N
000A4033;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;7,48190000000000;1;N
000A4033;374W00-SEC;zeeland 2001;2001-09-30T00:00:00Z;7,50370000000000;2;N
000A4033;374=00=NAP;SEC zeeland 2001;2001-10-04T00:00:00Z;7,48190000000000;2;N
000A4033;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;7,48190000000000;1;J
000A4033;376=80;RIKZ metingen 2001 - 2003;2003-07-22T00:00:00Z;7,48190000000000;2;N
000A4033;384=11;SEC Zeeland zuid Brabant west 2009;2009-09-02T00:00:00Z;7,48190000000000;2;N
000A4033;388=06;SEC Zeeland 2019 perceel 1 en 2;2019-08-01T00:00:00Z;7,48190000000000;2;N
000A4034;207W17;WP NULPL RAZERNIJPLD;1978-01-01T00:00:00Z;-0,35160000000000;2;N
000A4034;241W00;SEC. WEST. BRABANT;1982-06-01T00:00:00Z;-0,35160000000000;2;N
000A4034;229W56--HY;HYD. WP. STAVENISSE;1982-08-13T00:00:00Z;-0,35160000000000;6;N
000A4034;257H01;HYD. WP. GALGEPLAAT;1983-09-14T00:00:00Z;-0,35160000000000;1;N
000A4034;271W00;NETSVERD.THOLEN;1984-01-01T00:00:00Z;-0,35160000000000;3;N
000A4034;257H10;ZEELAND 4034-LG1-MRG;1985-08-14T00:00:00Z;-0,35160000000000;2;N
000A4034;287W09;THOLENSE GAT SEC WP.;1986-06-01T00:00:00Z;-0,35160000000000;2;N
000A4034;339=01=NAP;SEC herziening 339w01H+339w01-HY zeeland 1992;1992-09-07T00:00:00Z;-0,36700000000000;2;N
000A4034;339W01H;Herb. WP. zeeland (339w01)aanvullen met hydro 92 (339w01--HY;1992-09-07T00:00:00Z;-0,35680000000000;2;N
000A4034;339W01;ZEELAND 92-93  ( zie herberekening 339W01H );1993-04-01T00:00:00Z;-0,35720000000000;2;N
000A4034;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;-0,35690000000000;1;N
000A4034;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;-0,36700000000000;1;N
000A4034;374W00-SEC;zeeland 2001;2001-09-30T00:00:00Z;-0,35690000000000;2;N
000A4034;374=00=NAP;SEC zeeland 2001;2001-10-04T00:00:00Z;-0,36700000000000;2;N
000A4034;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;-0,36700000000000;1;J
000A4034;384=04;SEC Zuid-Holland (RWS + NAM) en Zeeland 2008;2008-09-02T00:00:00Z;-0,36700000000000;2;N
000A4034;388=06;SEC Zeeland 2019 perceel 1 en 2;2019-08-01T00:00:00Z;-0,36700000000000;2;N
000A4035;780101-2-1;NA;1978-01-01T00:00:00Z;4,79490000000000;2;N
000A4035;221-----HY;HYDRO 79-80;1980-03-01T00:00:00Z;4,80670000000000;1;N
000A4035;317W00;SEC WP ZUID-HOLLAND;1989-11-01T00:00:00Z;4,80670000000000;2;N
000A4035;317=00=NAP;SEC herziening 317w00  zuid holland 1989;1989-11-12T00:00:00Z;4,78880000000000;2;N
000A4035;323=00=NAP;SEC herziening 323w00 rivieren eind 1990;1990-11-18T00:00:00Z;4,78880000000000;2;N
000A4035;323W00;RIVIEREN-MIDDEN'90;1990-12-15T00:00:00Z;4,80670000000000;2;N
000A4035;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;4,80670000000000;1;N
000A4035;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;4,78880000000000;1;N
000A4035;366=00=NAP;SEC herziening 366w00hsec rivieren westB 2000;2000-02-04T00:00:00Z;4,78880000000000;2;N
000A4035;366W00-SEC;Secundaire waterpassing Rivieren west deel B 2000;2000-02-04T00:00:00Z;4,80670000000000;2;N
000A4035;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;4,78880000000000;1;J
000A4035;376=80;RIKZ metingen 2001 - 2003;2003-07-22T00:00:00Z;4,78880000000000;2;N
000A4035;384=11;SEC Zeeland zuid Brabant west 2009;2009-09-02T00:00:00Z;4,78880000000000;2;N
000A4035;384=12;SEC Veluwe/Flevoland en Rivieren-west 2010;2010-07-28T00:00:00Z;4,78880000000000;2;N
000A4036;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;6,28740000000000;1;N
000A4036;730101-7-1;NA;1973-01-01T00:00:00Z;6,30610000000000;7;N
000A4036;740101-6-1;NA;1974-01-01T00:00:00Z;6,30260000000000;6;N
000A4036;740101-7-1;NA;1974-01-01T00:00:00Z;6,30180000000000;7;N
000A4036;740101-8-1;NA;1974-01-01T00:00:00Z;6,30260000000000;8;N
000A4036;750101-3-1;NA;1975-01-01T00:00:00Z;6,30260000000000;3;N
000A4036;193;PR4 VOORL.WADDEN;1977-01-01T00:00:00Z;6,29460000000000;6;N
000A4036;PR4.77--HY;4E NAUWK WP 1965-78;1977-01-01T00:00:00Z;6,29460000000000;1;N
000A4036;283W00;SEC VERD N.HOLLAND;1984-07-01T00:00:00Z;6,29460000000000;2;N
000A4036;257H08;HYD WP RAZENDE BOL;1984-09-17T00:00:00Z;6,29460000000000;2;N
000A4036;330=01=NAP;SEC herziening 330w01 noord holland 1991;1991-02-27T00:00:00Z;6,25390000000000;2;N
000A4036;330W01;NOORD HOLLAND 1991;1991-09-01T00:00:00Z;6,28070000000000;2;N
000A4036;930401-2-1;NA;1993-04-01T00:00:00Z;6,28070000000000;2;N
000A4036;334W39-NER;Neref-punten Den Helder en IJmuiden 1993;1993-04-15T00:00:00Z;6,28070000000000;2;N
000A4036;343W21-NER;NEREF waterpassingen 1994 t.b.v. GPS;1994-11-04T00:00:00Z;6,28070000000000;3;N
000A4036;355=44=NAP;SEC westwad 1995;1995-08-31T00:00:00Z;6,25390000000000;2;N
000A4036;355W44;westwad;1995-08-31T00:00:00Z;6,28070000000000;2;N
000A4036;355W36-PMS;VERIFICATIES 1996 REGIO CENTRUM;1996-11-21T00:00:00Z;6,28070000000000;2;N
000A4036;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;6,28070000000000;1;N
000A4036;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;6,25390000000000;1;N
000A4036;367=00=NAP;SEC herziening 367w00 noord holland noord 1999;1999-10-30T00:00:00Z;6,25390000000000;2;N
000A4036;367W00;Noord-Holland noord 1999 16889A secundaire verdichting   TGT;1999-10-30T00:00:00Z;6,28070000000000;2;N
000A4036;373W31;waddengebied 2000-2002;2001-06-29T00:00:00Z;6,27070000000000;2;N
000A4036;373=31=NAP;SEC herziening wadden 2000-2002 373w31;2001-06-30T00:00:00Z;6,25390000000000;2;N
000A4036;376=32;RIKZ 2000 2002 gedeeltelijk;2001-08-01T00:00:00Z;6,25390000000000;2;N
000A4036;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;6,25390000000000;1;J
000A4036;384=02;SEC Noord-Holland 2007;2007-08-12T00:00:00Z;6,25390000000000;2;N
000A4036;388=03;SEC Noord Holland 2017 totaal;2017-08-01T00:00:00Z;6,25390000000000;2;N
000A4037;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;6,74100000000000;1;N
000A4037;740101-1-1;NA;1974-01-01T00:00:00Z;6,75370000000000;1;N
000A4037;740101-2-1;NA;1974-01-01T00:00:00Z;6,75350000000000;2;N
000A4037;740101-2-2;NA;1974-01-01T00:00:00Z;6,75370000000000;2;N
000A4037;193;PR4 VOORL.WADDEN;1977-01-01T00:00:00Z;6,75540000000000;6;N
000A4037;PR4.77--HY;4E NAUWK WP 1965-78;1977-01-01T00:00:00Z;6,75530000000000;1;N
000A4037;780101-3-1;NA;1978-01-01T00:00:00Z;6,75540000000000;3;N
000A4037;233W01;SEC.WP.TEXEL;1982-01-01T00:00:00Z;6,75530000000000;2;N
000A4037;260W00;SEC TEXEL;1983-12-31T00:00:00Z;6,75530000000000;3;N
000A4037;330=01=NAP;SEC herziening 330w01 noord holland 1991;1991-02-27T00:00:00Z;6,71810000000000;2;N
000A4037;330W01;NOORD HOLLAND 1991;1991-09-01T00:00:00Z;6,73830000000000;2;N
000A4037;355W36-PMS;VERIFICATIES 1996 REGIO CENTRUM;1996-11-21T00:00:00Z;6,73830000000000;2;N
000A4037;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;6,73830000000000;1;N
000A4037;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;6,71810000000000;1;N
000A4037;373W31;waddengebied 2000-2002;2001-06-29T00:00:00Z;6,73490000000000;2;N
000A4037;373=31=NAP;SEC herziening wadden 2000-2002 373w31;2001-06-30T00:00:00Z;6,71810000000000;2;N
000A4037;376=32;RIKZ 2000 2002 gedeeltelijk;2001-08-01T00:00:00Z;6,71810000000000;2;N
000A4037;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;6,71810000000000;1;N
000A4037;384=05;TEXEL 2009;2009-04-08T00:00:00Z;6,71810000000000;2;N
000A4037;391=05;SEC Wadden 2022;2022-06-05T00:00:00Z;6,71810000000000;2;J
000A4038;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;6,76530000000000;1;N
000A4038;720101-2-1;NA;1972-01-01T00:00:00Z;6,76420000000000;2;N
000A4038;730101-3-1;NA;1973-01-01T00:00:00Z;6,76360000000000;3;N
000A4038;740101-2-1;NA;1974-01-01T00:00:00Z;6,76360000000000;2;N
000A4038;740101-3-1;NA;1974-01-01T00:00:00Z;6,76360000000000;3;N
000A4038;193;PR4 VOORL.WADDEN;1977-01-01T00:00:00Z;6,77810000000000;6;N
000A4038;PR4.77--HY;4E NAUWK WP 1965-78;1977-01-01T00:00:00Z;6,76860000000000;1;N
000A4038;279H08;HYDRO WP MIDDEN-WAD;1987-09-01T00:00:00Z;6,73850000000000;2;N
000A4038;347W12-NER;Neref-metingen 1993 Noord Nederland;1993-10-13T00:00:00Z;6,73850000000000;2;N
000A4038;344=01=NAP;SEC herziening wadden 1994 344w01,342w00,332w06,279w22;1993-11-25T00:00:00Z;6,74280000000000;2;N
000A4038;344W01;Hydro Midden-Wadden 1994;1993-12-26T00:00:00Z;6,73850000000000;2;N
000A4038;342W00;Zuidwal 1994;1994-08-15T00:00:00Z;6,73850000000000;2;N
000A4038;342W00H;Zuidwal 1994 herberekening;1994-08-15T00:00:00Z;6,73850000000000;2;N
000A4038;346W05-NER;NEREF punten noord Nederland;1994-11-05T00:00:00Z;6,73850000000000;3;N
000A4038;355=35=NAP;PMS verificatie 1996 exclusief regio oost;1996-11-27T00:00:00Z;6,74280000000000;2;N
000A4038;355W35-PMS;VERIFICATIE PEILMEETSTATIONS 1996 EXCLUSIEF REGIO OOST;1996-11-27T00:00:00Z;6,73850000000000;2;N
000A4038;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;6,73850000000000;1;N
000A4038;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;6,74280000000000;1;N
000A4038;373W31;waddengebied 2000-2002;2001-06-29T00:00:00Z;6,76420000000000;2;N
000A4038;373=31=NAP;SEC herziening wadden 2000-2002 373w31;2001-06-30T00:00:00Z;6,74280000000000;2;N
000A4038;376=32;RIKZ 2000 2002 gedeeltelijk;2001-08-01T00:00:00Z;6,74280000000000;2;N
000A4038;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;6,74280000000000;1;N
000A4038;384=07;TERSCHELLING 2009;2009-03-17T00:00:00Z;6,74280000000000;2;N
000A4038;389=47;Validatiecampagne RDNAPTRANS 2021;2021-03-28T00:00:00Z;6,74300000000000;2;N
000A4038;391=05;SEC Wadden 2022;2022-06-05T00:00:00Z;6,74280000000000;2;J
000A4039;740101-2-1;NA;1974-01-01T00:00:00Z;47,41610000000000;2;N
000A4039;750101-2-1;NA;1975-01-01T00:00:00Z;47,41610000000000;2;N
000A4039;770101-2-1;NA;1977-01-01T00:00:00Z;47,41610000000000;2;N
000A4039;212W02-HLI;HFD WP Z-LIMBURG 80;1980-01-01T00:00:00Z;47,41920000000000;1;N
000A4039;232W00;MERGELLAND SEC.;1982-05-01T00:00:00Z;47,41920000000000;2;N
000A4039;282W00-HLI;PRIM WP. Z-LIMBURG;1984-10-15T00:00:00Z;47,41539999999990;1;N
000A4041;201;GR NAM SLOCHTEREN 78;1978-01-01T00:00:00Z;4,42290000000000;2;N
000A4041;231;GR NAM SLOCHTEREN 81;1981-01-01T00:00:00Z;4,40210000000000;2;N
000A4041;272W05;WADDEN;1981-01-01T00:00:00Z;4,40210000000000;2;N
000A4041;233W28;KL NAM SLOCHTEREN 82;1982-09-01T00:00:00Z;4,39470000000000;2;N
000A4041;247W12;KL NAM SLOCHTEREN 83;1983-09-15T00:00:00Z;4,39370000000000;2;N
000A4041;249W17;WP TBV OM HAVENSCHAP;1983-10-04T00:00:00Z;4,39470000000000;7;N
000A4041;273W01;KL NAM SLOCHTEREN 84;1984-01-01T00:00:00Z;4,38370000000000;2;N
000A4041;258W29;SEC.WP OTERDUM;1984-04-01T00:00:00Z;4,39370000000000;2;N
000A4041;281W11;KL NAM SLOCHTEREN 85;1985-09-01T00:00:00Z;4,37780000000000;2;N
000A4041;289W04;KL NAM SLOCHTEREN 86;1986-09-01T00:00:00Z;4,36660000000000;7;N
000A4041;300;GR + FR 1987;1987-08-01T00:00:00Z;4,35790000000000;2;N
000A4041;300=00=NAP;SEC herziening 300 groningen-friesland 1987;1987-08-01T00:00:00Z;4,35040000000000;2;N
000A4041;289W12;KL NAM SLOCHTEREN 88;1988-08-01T00:00:00Z;4,35720000000000;2;N
000A4041;289W19;NAM SLOCHTEREN 1989;1989-05-01T00:00:00Z;4,36950000000000;2;N
000A4041;289=19=NAP;CON nam slochteren;1989-05-08T00:00:00Z;4,35040000000000;2;N
000A4041;289=22=NAP;CON GR FR 1990;1990-05-14T00:00:00Z;4,34440000000000;2;N
000A4041;289W22;GR + FR 1990;1990-06-01T00:00:00Z;4,34990000000000;2;N
000A4041;289=31=NAP;CON nam slochteren 1991;1991-05-13T00:00:00Z;4,33460000000000;2;N
000A4041;289W31;NAM SLOCHTEREN 91;1991-05-15T00:00:00Z;4,34070000000000;2;N
000A4041;332W01;NAM GRONINGEN 92;1992-04-01T00:00:00Z;4,33100000000000;2;N
000A4041;332=01=NAP;CON nam groningen 1992;1992-04-13T00:00:00Z;4,32480000000000;2;N
000A4041;331W02;RD STENEN GRONINGEN;1992-08-18T00:00:00Z;4,34070000000000;2;N
000A4041;332=04=NAP;SEC herziening 332w04 groningen friesland 1993;1993-06-28T00:00:00Z;4,32590000000000;2;N
000A4041;332W04;GRONINGEN+FRIESLAND 1993;1993-09-01T00:00:00Z;4,33220000000000;2;N
000A4041;330=05=NAP;CON groningen 1994;1994-04-21T00:00:00Z;4,32790000000000;2;N
000A4041;330W05H;NAM Groningen 1994 herberekening;1994-04-21T00:00:00Z;4,33380000000000;2;N
000A4041;330W05;WP GRONINGEN;1994-06-23T00:00:00Z;4,33380000000000;2;N
000A4041;346W05-NER;NEREF punten noord Nederland;1994-11-05T00:00:00Z;4,33380000000000;3;N
000A4041;355=35=NAP;PMS verificatie 1996 exclusief regio oost;1996-11-27T00:00:00Z;4,27710000000000;2;N
000A4041;355W35-PMS;VERIFICATIE PEILMEETSTATIONS 1996 EXCLUSIEF REGIO OOST;1996-11-27T00:00:00Z;4,33380000000000;2;N
000A4041;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;4,32350000000000;1;N
000A4041;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;4,31350000000000;1;N
000A4041;364=00=NAP;SEC herziening 364w00 groningen friesland 1998;1998-06-05T00:00:00Z;4,30360000000000;2;N
000A4041;364W00;Groningen Friesland 1998;1998-06-05T00:00:00Z;4,31040000000000;2;N
000A4041;380=11;SEC eemsrand 1999 hydro;1999-03-25T00:00:00Z;4,30360000000000;2;N
000A4041;370=26=NAP;CON groningen 2000;2000-10-17T00:00:00Z;4,29230000000000;2;N
000A4041;370W26;concessie groningen 2000;2000-10-17T00:00:00Z;4,29950000000000;2;N
000A4041;376=32;RIKZ 2000 2002 gedeeltelijk;2001-08-01T00:00:00Z;4,27710000000000;2;N
000A4041;378W00-SEC;groningen friesland 2003 werknr 24147;2003-07-11T00:00:00Z;4,28530000000000;2;N
000A4041;378=00=NAP;SEC herziening 378w00 groningen friesland 2003;2003-07-12T00:00:00Z;4,27710000000000;2;N
000A4041;380=62;RIKZ metingen 2005 0A6038 en 05041;2005-03-01T00:00:00Z;4,27710000000000;2;N
000A4041;384=03;SEC GRONINGEN FRIESLAND 2008;2008-08-13T00:00:00Z;4,26740000000000;2;N
000A4041;384=15;SEC Noord Nederland 2013;2013-04-25T00:00:00Z;4,24720000000000;2;N
000A4041;388=04;SEC NOORD NEDERLAND 2018;2018-08-01T00:00:00Z;4,22010000000000;2;N
000A4041;391=23;Controle Landelijk Meetnet Water 2021;2021-11-30T00:00:00Z;4,22010000000000;2;N
000A4041;391=46;SEC Noord-Nederland 2023;2023-07-29T00:00:00Z;4,20370000000000;2;N
000A4041;391=55;SEC Noord-Nederland 2024;2023-11-09T00:00:00Z;4,20420000000000;2;N
000A4041;391=60;Controle Landelijk Meetnet Water 2024;2024-11-21T00:00:00Z;4,20420000000000;2;J
000A4042;201;GR NAM SLOCHTEREN 78;1978-01-01T00:00:00Z;3,90050000000000;2;N
000A4042;231;GR NAM SLOCHTEREN 81;1981-01-01T00:00:00Z;3,88070000000000;2;N
000A4042;272W05;WADDEN;1981-01-01T00:00:00Z;3,88070000000000;2;N
000A4042;231=00=NAP;GR NAM SLOCHTEREN 1981 HERBEREKENING;1981-07-01T00:00:00Z;3,86560000000000;2;N
000A4042;273W01;KL NAM SLOCHTEREN 84;1984-01-01T00:00:00Z;3,86930000000000;2;N
000A4042;281W11;KL NAM SLOCHTEREN 85;1985-09-01T00:00:00Z;3,86180000000000;2;N
000A4042;279H02;EEMSHAVEN-LUTJE HORN;1985-10-01T00:00:00Z;3,86180000000000;2;N
