# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 235         4.781       52.928      1.20        De Kooy     
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# DD        : Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord; 90=oost; 180=zuid; 270=west; 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Mean wind direction (in degrees) during the 10-minute period preceding the time of observation (360=north; 90=east; 180=south; 270=west; 0=calm 990=variable)
# FH        : Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Hourly mean wind speed (in 0.1 m/s)
  STN,YYYYMMDD,   HH,   DD,   FH
  235,20230822,    4,  190,   30
  235,20230822,    5,  200,   20
  235,20230822,    6,  200,   30
  235,20230822,    7,  240,   40
  235,20230822,    8,  240,   50
  235,20230822,    9,  240,   50
  235,20230822,   10,  240,   50
  235,20230822,   11,  230,   60
  235,20230822,   12,  250,   60
  235,20230822,   13,  240,   60
  235,20230822,   14,  240,   60
  235,20230822,   15,  240,   60
  235,20230822,   16,  250,   60
  235,20230822,   17,  250,   60
  235,20230822,   18,  240,   40
  235,20230822,   19,  240,   40
  235,20230822,   20,  230,   30
  235,20230822,   21,  230,   30
  235,20230822,   22,  230,   20
  235,20230822,   23,  190,   30
  235,20230822,   24,  200,   30
  235,20230823,    1,  200,   20
  235,20230823,    2,  180,   30
  235,20230823,    3,  200,   20
  235,20230823,    4,  220,   20
  235,20230823,    5,  250,   30
  235,20230823,    6,  260,   20
  235,20230823,    7,  260,   30
  235,20230823,    8,  250,   30
  235,20230823,    9,  250,   30
  235,20230823,   10,  260,   40
  235,20230823,   11,  280,   40
  235,20230823,   12,  290,   40
  235,20230823,   13,  280,   40
  235,20230823,   14,  290,   40
  235,20230823,   15,  280,   40
  235,20230823,   16,  290,   40
  235,20230823,   17,  300,   30
  235,20230823,   18,  310,   30
  235,20230823,   19,  330,   20
  235,20230823,   20,  310,   10
  235,20230823,   21,   20,   10
  235,20230823,   22,   20,   10
  235,20230823,   23,  190,   10
  235,20230823,   24,   90,   10
  235,20230824,    1,  100,   30
  235,20230824,    2,  130,   30
  235,20230824,    3,  120,   20
  235,20230824,    4,  110,   20
  235,20230824,    5,  130,   20
  235,20230824,    6,  100,   30
  235,20230824,    7,  110,   40
  235,20230824,    8,  120,   50
  235,20230824,    9,  130,   50
  235,20230824,   10,  130,   40
  235,20230824,   11,  160,   30
  235,20230824,   12,  160,   50
  235,20230824,   13,  160,   40
  235,20230824,   14,  150,   20
  235,20230824,   15,  190,   20
  235,20230824,   16,  100,   10
  235,20230824,   17,  120,   30
  235,20230824,   18,  130,   30
  235,20230824,   19,  200,   30
  235,20230824,   20,  190,   20
  235,20230824,   21,  220,   30
  235,20230824,   22,  240,   30
  235,20230824,   23,  240,   40
  235,20230824,   24,  270,   30
  235,20230825,    1,  280,   20
  235,20230825,    2,  230,   10
  235,20230825,    3,  310,   10
  235,20230825,    4,  320,   10
  235,20230825,    5,  350,   10
  235,20230825,    6,  340,   10
  235,20230825,    7,  350,   20
  235,20230825,    8,  350,   20
  235,20230825,    9,  350,   30
  235,20230825,   10,   10,   30
  235,20230825,   11,   10,   20
  235,20230825,   12,  330,   30
  235,20230825,   13,  360,   30
  235,20230825,   14,  330,   40
  235,20230825,   15,  320,   40
  235,20230825,   16,  330,   40
  235,20230825,   17,  310,   30
  235,20230825,   18,  310,   30
  235,20230825,   19,  300,   30
  235,20230825,   20,  280,   20
  235,20230825,   21,  240,   10
  235,20230825,   22,  260,   20
  235,20230825,   23,  250,   20
  235,20230825,   24,  230,   20
  235,20230826,    1,  220,   20
  235,20230826,    2,  160,   20
  235,20230826,    3,  170,   20
  235,20230826,    4,  190,   40
  235,20230826,    5,  190,   40
  235,20230826,    6,  170,   40
  235,20230826,    7,  200,   50
  235,20230826,    8,  160,   30
  235,20230826,    9,  190,   40
  235,20230826,   10,  200,   50
  235,20230826,   11,  220,   60
  235,20230826,   12,  230,   60
  235,20230826,   13,  250,   50
  235,20230826,   14,  230,   50
  235,20230826,   15,  200,   30
  235,20230826,   16,  230,   40
  235,20230826,   17,  210,   40
  235,20230826,   18,  220,   40
  235,20230826,   19,  220,   30
  235,20230826,   20,  180,   20
  235,20230826,   21,  150,   20
  235,20230826,   22,  170,   30
  235,20230826,   23,  170,   40
  235,20230826,   24,  180,   30
  235,20230827,    1,  170,   30
  235,20230827,    2,  260,   40
  235,20230827,    3,  190,   30
  235,20230827,    4,  200,   40
  235,20230827,    5,  190,   30
  235,20230827,    6,  190,   40
  235,20230827,    7,  180,   40
  235,20230827,    8,  190,   60
  235,20230827,    9,  250,   60
  235,20230827,   10,  240,   50
  235,20230827,   11,  230,   50
  235,20230827,   12,  240,   50
  235,20230827,   13,  270,   50
  235,20230827,   14,  270,   60
  235,20230827,   15,  280,   70
  235,20230827,   16,  280,   60
  235,20230827,   17,  270,   60
  235,20230827,   18,  270,   50
  235,20230827,   19,  290,   50
  235,20230827,   20,  280,   50
  235,20230827,   21,  280,   40
  235,20230827,   22,  280,   40
  235,20230827,   23,  290,   40
  235,20230827,   24,  290,   30
  235,20230828,    1,  280,   40
  235,20230828,    2,  300,   30
  235,20230828,    3,  300,   30
  235,20230828,    4,  320,   30
  235,20230828,    5,  350,   20
  235,20230828,    6,  220,   10
  235,20230828,    7,  330,   20
  235,20230828,    8,  290,   20
  235,20230828,    9,  290,   30
  235,20230828,   10,  310,   40
  235,20230828,   11,  310,   40
  235,20230828,   12,  320,   40
  235,20230828,   13,  310,   40
  235,20230828,   14,  310,   40
  235,20230828,   15,  320,   50
  235,20230828,   16,  320,   40
  235,20230828,   17,  340,   40
  235,20230828,   18,  340,   30
  235,20230828,   19,  340,   20
  235,20230828,   20,   20,   10
  235,20230828,   21,    0,    0
  235,20230828,   22,  270,   10
  235,20230828,   23,    0,    0
  235,20230828,   24,  260,   10
  235,20230829,    1,  160,   10
  235,20230829,    2,  190,   20
  235,20230829,    3,  200,   20
  235,20230829,    4,  180,   20
  235,20230829,    5,  180,   20
  235,20230829,    6,  200,   20
  235,20230829,    7,  210,   20
  235,20230829,    8,  270,   20
  235,20230829,    9,  260,   30
  235,20230829,   10,  250,   20
  235,20230829,   11,  250,   20
  235,20230829,   12,  260,   40
  235,20230829,   13,  260,   50
  235,20230829,   14,  270,   40
  235,20230829,   15,  260,   40
  235,20230829,   16,  270,   40
  235,20230829,   17,  260,   40
  235,20230829,   18,  250,   30
  235,20230829,   19,  250,   20
  235,20230829,   20,  240,   20
  235,20230829,   21,  220,   30
  235,20230829,   22,  210,   20
  235,20230829,   23,  170,   20
  235,20230829,   24,  170,   20
  235,20230830,    1,  180,   30
  235,20230830,    2,  160,   30
  235,20230830,    3,  170,   40
  235,20230830,    4,  180,   40
  235,20230830,    5,  190,   40
  235,20230830,    6,  180,   50
  235,20230830,    7,  200,   50
  235,20230830,    8,  220,   40
  235,20230830,    9,  360,   30
  235,20230830,   10,   40,   10
  235,20230830,   11,  290,   20
  235,20230830,   12,  290,   40
  235,20230830,   13,  300,   60
  235,20230830,   14,  290,   60
  235,20230830,   15,  280,   60
  235,20230830,   16,  320,   60
  235,20230830,   17,  290,   50
  235,20230830,   18,  280,   40
  235,20230830,   19,  310,   30
  235,20230830,   20,  280,   40
  235,20230830,   21,  280,   50
  235,20230830,   22,  280,   40
  235,20230830,   23,  240,   50
  235,20230830,   24,   20,   40
  235,20230831,    1,  290,   30
  235,20230831,    2,  300,   50
  235,20230831,    3,  310,   40
  235,20230831,    4,  300,   30
  235,20230831,    5,  300,   30
  235,20230831,    6,  270,   40
  235,20230831,    7,  260,   30
  235,20230831,    8,  270,   50
  235,20230831,    9,  300,   60
  235,20230831,   10,  300,   60
  235,20230831,   11,  290,   60
  235,20230831,   12,  280,   60
  235,20230831,   13,  280,   60
  235,20230831,   14,  280,   60
  235,20230831,   15,  280,   50
  235,20230831,   16,  270,   50
  235,20230831,   17,  280,   40
  235,20230831,   18,  280,   30
  235,20230831,   19,  270,   10
  235,20230831,   20,  210,   10
  235,20230831,   21,  180,   10
  235,20230831,   22,  170,   10
  235,20230831,   23,  170,   10
  235,20230831,   24,  170,   10
  235,20230901,    1,  170,   10
  235,20230901,    2,   80,   10
  235,20230901,    3,  110,   20
  235,20230901,    4,  110,   20
  235,20230901,    5,  110,   20
  235,20230901,    6,  130,   30
  235,20230901,    7,  100,   30
  235,20230901,    8,  100,   30
  235,20230901,    9,  100,   40
  235,20230901,   10,   90,   40
  235,20230901,   11,   80,   40
  235,20230901,   12,   80,   40
  235,20230901,   13,   70,   40
  235,20230901,   14,   90,   40
  235,20230901,   15,   70,   30
  235,20230901,   16,  130,   30
  235,20230901,   17,   60,   30
  235,20230901,   18,   60,   40
  235,20230901,   19,   60,   40
  235,20230901,   20,   50,   50
  235,20230901,   21,   70,   60
  235,20230901,   22,   80,   50
  235,20230901,   23,   70,   40
  235,20230901,   24,   90,   40
  235,20230902,    1,   80,   30
  235,20230902,    2,   90,   30
  235,20230902,    3,   90,   30
  235,20230902,    4,   80,   30
  235,20230902,    5,   70,   20
  235,20230902,    6,   60,   30
  235,20230902,    7,   50,   40
  235,20230902,    8,   70,   40
  235,20230902,    9,   60,   40
  235,20230902,   10,   50,   40
  235,20230902,   11,   30,   40
  235,20230902,   12,   50,   50
  235,20230902,   13,   50,   50
  235,20230902,   14,   50,   40
  235,20230902,   15,   40,   40
  235,20230902,   16,   30,   40
  235,20230902,   17,   40,   30
  235,20230902,   18,   20,   30
  235,20230902,   19,   10,   20
  235,20230902,   20,   10,   20
  235,20230902,   21,   10,   20
  235,20230902,   22,   20,   10
  235,20230902,   23,  990,   10
  235,20230902,   24,  220,   10
  235,20230903,    1,    0,    0
  235,20230903,    2,  190,   10
  235,20230903,    3,  240,   10
  235,20230903,    4,  210,   10
  235,20230903,    5,  210,    0
  235,20230903,    6,  230,   10
  235,20230903,    7,  190,   10
  235,20230903,    8,  200,   30
  235,20230903,    9,  210,   30
  235,20230903,   10,  250,   30
  235,20230903,   11,  260,   30
  235,20230903,   12,  260,   20
  235,20230903,   13,  250,   20
  235,20230903,   14,  270,   20
  235,20230903,   15,  300,   20
  235,20230903,   16,   40,   10
  235,20230903,   17,   70,   10
  235,20230903,   18,   50,   20
  235,20230903,   19,  100,   20
  235,20230903,   20,  100,   20
  235,20230903,   21,  130,   20
  235,20230903,   22,  150,   20
  235,20230903,   23,  110,   10
  235,20230903,   24,  130,   10
  235,20230904,    1,  150,   10
  235,20230904,    2,  150,   20
  235,20230904,    3,  130,   10
  235,20230904,    4,  140,   20
  235,20230904,    5,  100,   20
  235,20230904,    6,  130,   20
  235,20230904,    7,  130,   30
  235,20230904,    8,  120,   30
  235,20230904,    9,  110,   30
  235,20230904,   10,  100,   40
  235,20230904,   11,  100,   40
  235,20230904,   12,   90,   40
  235,20230904,   13,   80,   40
  235,20230904,   14,   90,   40
  235,20230904,   15,   90,   40
  235,20230904,   16,   90,   40
  235,20230904,   17,   50,   40
  235,20230904,   18,   50,   50
  235,20230904,   19,   50,   40
  235,20230904,   20,   60,   40
  235,20230904,   21,   70,   30
  235,20230904,   22,   60,   30
  235,20230904,   23,   40,   20
  235,20230904,   24,   70,   30
  235,20230905,    1,   80,   40
  235,20230905,    2,   90,   40
  235,20230905,    3,   70,   40
  235,20230905,    4,  100,   40
  235,20230905,    5,   80,   30
  235,20230905,    6,   60,   30
  235,20230905,    7,   70,   40
  235,20230905,    8,   80,   40
  235,20230905,    9,   80,   40
  235,20230905,   10,   80,   40
  235,20230905,   11,  100,   40
  235,20230905,   12,   70,   40
  235,20230905,   13,   60,   40
  235,20230905,   14,   60,   40
  235,20230905,   15,   60,   40
  235,20230905,   16,   60,   40
  235,20230905,   17,   50,   40
  235,20230905,   18,   80,   40
  235,20230905,   19,   80,   20
  235,20230905,   20,  100,   20
  235,20230905,   21,   90,   20
  235,20230905,   22,   80,   20
  235,20230905,   23,   50,   30
  235,20230905,   24,   60,   30
  235,20230906,    1,   80,   30
  235,20230906,    2,   70,   30
  235,20230906,    3,   80,   30
  235,20230906,    4,  100,   20
  235,20230906,    5,   90,   20
  235,20230906,    6,  120,   30
  235,20230906,    7,  140,   20
  235,20230906,    8,  180,   20
  235,20230906,    9,  160,   20
  235,20230906,   10,  130,   30
  235,20230906,   11,  120,   40
  235,20230906,   12,  160,   30
  235,20230906,   13,  170,   30
  235,20230906,   14,  150,   20
  235,20230906,   15,   40,   20
  235,20230906,   16,  160,   20
  235,20230906,   17,   90,   30
  235,20230906,   18,   80,   30
  235,20230906,   19,   80,   20
  235,20230906,   20,   40,   20
  235,20230906,   21,   40,   30
  235,20230906,   22,   50,   30
  235,20230906,   23,   50,   30
  235,20230906,   24,   60,   30
  235,20230907,    1,   60,   30
  235,20230907,    2,   80,   30
  235,20230907,    3,   90,   30
  235,20230907,    4,  100,   30
  235,20230907,    5,  100,   30
  235,20230907,    6,   90,   20
  235,20230907,    7,   90,   30
  235,20230907,    8,  100,   30
  235,20230907,    9,   90,   30
  235,20230907,   10,   80,   30
  235,20230907,   11,   50,   30
  235,20230907,   12,   80,   40
  235,20230907,   13,   70,   50
  235,20230907,   14,   50,   40
  235,20230907,   15,  100,   40
  235,20230907,   16,   90,   40
  235,20230907,   17,   70,   30
  235,20230907,   18,   70,   30
  235,20230907,   19,   90,   30
  235,20230907,   20,   90,   30
  235,20230907,   21,  120,   30
  235,20230907,   22,  110,   30
  235,20230907,   23,  110,   30
  235,20230907,   24,  120,   30
  235,20230908,    1,  120,   30
  235,20230908,    2,  120,   10
  235,20230908,    3,  120,   20
  235,20230908,    4,  110,   20
  235,20230908,    5,  160,   20
  235,20230908,    6,  150,   20
  235,20230908,    7,  150,   20
  235,20230908,    8,  160,   20
  235,20230908,    9,  190,   30
  235,20230908,   10,  230,   20
  235,20230908,   11,  260,   20
  235,20230908,   12,  260,   30
  235,20230908,   13,  280,   20
  235,20230908,   14,  250,   20
  235,20230908,   15,  260,   20
  235,20230908,   16,   70,   10
  235,20230908,   17,   40,   10
  235,20230908,   18,   60,   10
  235,20230908,   19,  290,   10
  235,20230908,   20,  320,   10
  235,20230908,   21,  300,   10
  235,20230908,   22,    0,    0
  235,20230908,   23,  270,   10
  235,20230908,   24,    0,   10
  235,20230909,    1,  270,   10
  235,20230909,    2,  280,   10
  235,20230909,    3,  300,   20
  235,20230909,    4,  300,   10
  235,20230909,    5,    0,   10
  235,20230909,    6,  260,   10
  235,20230909,    7,    0,   10
  235,20230909,    8,  260,   10
  235,20230909,    9,  250,   20
  235,20230909,   10,  260,   30
  235,20230909,   11,  250,   30
  235,20230909,   12,  250,   30
  235,20230909,   13,  280,   30
  235,20230909,   14,  260,   30
  235,20230909,   15,  270,   30
  235,20230909,   16,  250,   20
  235,20230909,   17,  270,   20
  235,20230909,   18,    0,   10
  235,20230909,   19,   50,   10
  235,20230909,   20,   30,   10
  235,20230909,   21,   60,   10
  235,20230909,   22,   60,   10
  235,20230909,   23,   70,   20
  235,20230909,   24,   80,   20
  235,20230910,    1,  100,   10
  235,20230910,    2,  110,   10
  235,20230910,    3,  120,   20
  235,20230910,    4,  110,   30
  235,20230910,    5,   80,   10
  235,20230910,    6,  120,   20
  235,20230910,    7,  120,   30
  235,20230910,    8,  120,   20
  235,20230910,    9,  110,   30
  235,20230910,   10,  100,   30
  235,20230910,   11,  100,   40
  235,20230910,   12,  100,   50
  235,20230910,   13,  110,   40
  235,20230910,   14,  110,   50
  235,20230910,   15,  100,   40
  235,20230910,   16,  170,   40
  235,20230910,   17,  210,   30
  235,20230910,   18,  200,   20
  235,20230910,   19,  150,   20
  235,20230910,   20,  140,   20
  235,20230910,   21,  140,   20
  235,20230910,   22,  140,   30
  235,20230910,   23,  150,   30
  235,20230910,   24,  160,   30
  235,20230911,    1,  170,   30
  235,20230911,    2,  170,   40
  235,20230911,    3,  170,   30
  235,20230911,    4,  170,   30
  235,20230911,    5,  170,   30
  235,20230911,    6,  190,   30
  235,20230911,    7,  230,   40
  235,20230911,    8,  250,   50
  235,20230911,    9,  250,   50
  235,20230911,   10,  250,   60
  235,20230911,   11,  270,   70
  235,20230911,   12,  260,   60
  235,20230911,   13,  250,   50
  235,20230911,   14,  250,   50
  235,20230911,   15,  240,   50
  235,20230911,   16,  240,   50
  235,20230911,   17,  240,   40
  235,20230911,   18,  260,   30
  235,20230911,   19,  220,   20
  235,20230911,   20,  200,   20
  235,20230911,   21,  220,   20
  235,20230911,   22,  230,   20
  235,20230911,   23,  200,   30
  235,20230911,   24,  190,   20
  235,20230912,    1,  180,   20
  235,20230912,    2,  180,   20
  235,20230912,    3,  200,   20
  235,20230912,    4,  210,   20
  235,20230912,    5,  220,   20
  235,20230912,    6,  230,   20
  235,20230912,    7,  240,   20
  235,20230912,    8,  260,   30
  235,20230912,    9,  270,   30
  235,20230912,   10,  250,   30
  235,20230912,   11,  270,   30
  235,20230912,   12,  300,   20
  235,20230912,   13,  310,   20
  235,20230912,   14,  330,   20
  235,20230912,   15,  320,   20
  235,20230912,   16,  350,   30
  235,20230912,   17,   10,   30
  235,20230912,   18,   10,   20
  235,20230912,   19,  360,   20
  235,20230912,   20,   30,   20
  235,20230912,   21,   10,   20
  235,20230912,   22,   40,   20
  235,20230912,   23,  180,   10
  235,20230912,   24,  240,   10
  235,20230913,    1,  330,   10
  235,20230913,    2,  170,   10
  235,20230913,    3,   50,   60
  235,20230913,    4,  360,  100
  235,20230913,    5,   30,  110
  235,20230913,    6,   40,  100
  235,20230913,    7,   40,   80
  235,20230913,    8,   20,   60
  235,20230913,    9,   20,   70
  235,20230913,   10,   30,   60
  235,20230913,   11,   30,   60
  235,20230913,   12,   30,   50
  235,20230913,   13,   20,   40
  235,20230913,   14,   50,   60
  235,20230913,   15,   20,   40
  235,20230913,   16,   10,   40
  235,20230913,   17,   10,   30
  235,20230913,   18,   10,   30
  235,20230913,   19,   10,   20
  235,20230913,   20,  350,   20
  235,20230913,   21,  350,   20
  235,20230913,   22,  330,   10
